Timestamp,AP Name,Status,Total user,Availability,Bandwidth Utilization,Signal Strength (RSSI),Packet Loss & Latency,Interference Level,Device Count,Session Duration,Installation Cost,Maintenance Cost
3/1/2025 0:00,CMU_COM_SWC_AP8388,"up 1d,16h,4m",7,99.50%,89.252329,-47,,Moderate,17,40.12875704072007,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8389,"up 1d,16h,4m",1,99.79%,44.33800143791877,-47,Low,Severe,2,37.362594067542446,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8390,"up 1d,16h,4m",3,99.79%,60.70895787,-56,Low,None,7,105.44965415563654,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8391,"up 1d,16h,4m",1,99.56%,63.13075530919888,-77,Low,Moderate,2,104.4374845372467,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8392,"ma 155d,7h,1m",1,98.96%,59.16971623063255,-55,Medium,Mild,2,66.39783559915878,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8393,"up 1d,16h,4m",8,99.56%,70.26337730855164,-65,Medium,None,20,7.184878740802265,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8394,"up 1d,16h,4m",5,99.57%,23.74334683748063,-71,Low,Severe,12,31.257336235854744,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8395,"up 1d,16h,4m",6,99.56%,51.23637775457907,-36,High,Moderate,15,78.48644833454482,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8396,"up 1d,16h,4m",4,99.56%,10.422480280834767,-79,Low,None,10,16.66196616449227,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8397,"up 1d,16h,4m",2,99.56%,38.45113276448126,-46,High,None,5,85.57156044273641,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8398,"up 1d,16h,4m",7,99.16%,48.76670686212644,-62,Medium,Moderate,17,6.37566024,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8399,"up 1d,16h,4m",2,99.56%,65.22242595454725,-75,High,Mild,5,83.49172916746609,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8400,"up 1d,16h,4m",1,99.56%,95.05310525862036,-62,Medium,Mild,2,102.12201292882864,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8401,"up 3d,8h,14m",8,98.74%,60.06510665483559,-73,High,None,20,58.96003775930337,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8402,"up 3d,8h,14m",1,99.66%,74.35939161765597,-67,Medium,Mild,2,100.34431386265432,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8403,"up 3d,8h,14m",4,99.40%,50.62660594952028,-71,Medium,Mild,10,94.87568932,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8404,"up 3d,8h,14m",1,99.41%,63.41040313763313,-78,Low,Moderate,2,82.21320226928286,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8405,"up 3d,8h,14m",1,99.40%,7.093221613377343,-43,,Mild,2,56.19216736075087,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8406,"up 3d,8h,14m",5,99.40%,25.439158084184697,-52,,Mild,12,36.26896510617179,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8407,"up 3d,8h,14m",8,99.40%,36.185309320513866,-66,Medium,Moderate,20,103.9993556494199,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8408,"up 3d,8h,14m",1,99.88%,47.24933550065136,-58,Low,None,2,79.58789366123905,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8409,"up 3d,8h,14m",7,99.89%,4.564874550238374,-58,,None,17,96.77193605381626,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8410,"up 3d,8h,14m",3,99.88%,14.002409755331769,-63,,Moderate,7,68.47619668882257,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8411,"up 3d,8h,14m",7,99.88%,27.68143077913058,-35,Low,Severe,17,24.76463996680134,4000,1000
3/1/2025 0:00,CMU_COM_SWC_AP8412,"up 3d,8h,14m",7,99.89%,97.15326909010508,-62,Low,Moderate,17,117.63536304405667,4000,1000
3/1/2025 0:00,CMU_COM_VCMU_AP0744,"up 8d,7h,54m",5,99.69%,33.13470071030508,-53,,Severe,12,26.01495642,4000,1000
3/1/2025 0:00,CMU_ENG_40YD_AP8359,"up 84d,8h,44m",6,99.82%,48.20410581120825,-55,,Mild,15,109.79277261786387,4000,1000
3/1/2025 0:00,CMU_ENG_40YD_AP8360,"up 11d,19h,34m",2,99.16%,19.609771273839293,-71,High,None,5,28.93594429517201,4000,1000
3/1/2025 0:00,CMU_ENG_40YD_AP8361,"up 50d,19h,34m",4,99.87%,61.07800710757682,-34,High,Severe,10,47.98118580084012,4000,1000
3/1/2025 0:00,CMU_ENG_AMS_AP6633,"up 84d,19h,34m",8,99.58%,28.068321551597432,-77,Medium,Severe,20,55.60959612180407,4000,1000
3/1/2025 0:00,CMU_ENG_AMS_AP6634,"up 4d,19h,34m",7,99.57%,20.69925784384268,-79,,Mild,17,110.95823879573668,4000,1000
3/1/2025 0:00,CMU_ENG_AMS_AP6635,"up 13d,19h,34m",1,99.57%,51.65726284459791,-78,Low,None,2,107.14283565500229,4000,1000
3/1/2025 0:00,CMU_ENG_AMS_AP6636,"up 61d,16h,49m",3,99.58%,0.5505799160420821,-74,Low,Mild,7,99.67041246453014,4000,1000
3/1/2025 0:00,CMU_ENG_AMS_AP6637,"up 21d,19h,34m",6,99.57%,0.7664032649225327,-65,,None,15,48.31764196200944,4000,1000
3/1/2025 0:00,CMU_ENG_AMS_AP6638,"up 94d,10h,14m",6,99.49%,21.906880910185777,-50,Medium,None,15,5.516723385325818,4000,1000
3/1/2025 0:00,CMU_ENG_AMS_AP6639,"up 94d,10h,14m",3,99.57%,3.672136250082114,-71,Low,Mild,7,83.38208181236472,4000,1000
3/1/2025 0:00,CMU_ENG_AMS_AP6640,"up 4d,19h,34m",8,99.57%,10.802575413069135,-62,,Severe,20,52.25969096349844,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0153,"up 20d,11h,4m",6,98.94%,33.88606493387516,-53,,Moderate,15,92.06169217630509,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0154,"up 20d,11h,4m",3,98.95%,80.25856795798128,-64,Medium,None,7,96.40798529960828,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0155,"up 10d,9h,44m",2,99.26%,57.204864336930086,-53,,None,5,55.56819133550378,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0156,"up 20d,11h,4m",3,98.86%,51.26677259564164,-62,Low,Moderate,7,91.03179501144906,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0157,"up 20d,11h,4m",3,99.02%,29.34888232081217,-44,High,Moderate,7,101.5927872597629,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0158,"up 20d,11h,4m",2,98.76%,93.17537194328165,-58,Medium,Mild,5,111.77475513417252,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0159,"up 20d,11h,4m",2,98.91%,39.70150412371917,-61,,None,5,71.98236323628035,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0160,"up 10d,9h,44m",4,98.58%,8.70927668,-68,Medium,Mild,10,94.52505844,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0899,"up 20d,11h,4m",1,98.33%,61.70665161178013,-68,,Moderate,2,61.87496007410942,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0900,"up 20d,11h,4m",3,99.28%,11.38383934766014,-38,High,Mild,7,9.791245049,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0901,"up 20d,11h,4m",6,98.61%,34.52231428016921,-70,Medium,None,15,22.850464196906085,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0902,"up 20d,11h,4m",9,98.90%,50.74119387178089,-33,,Severe,22,19.745818562562064,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0903,"up 20d,11h,4m",5,98.65%,87.42225246851758,-66,High,Severe,12,24.753042863280072,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0904,"up 10d,9h,44m",5,99.01%,49.35465803401187,-64,Low,None,12,6.174466205476973,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0905,"up 10d,9h,44m",8,98.82%,70.22587660316643,-31,,Mild,20,103.75128467549254,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0906,"up 12d,19h,34m",1,98.30%,99.28168389990704,-53,High,Moderate,2,69.41717179413642,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0907,"up 20d,11h,4m",4,99.28%,13.148911989798162,-62,High,Moderate,10,49.06225034629578,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0908,"up 10d,9h,44m",8,98.84%,27.47315255195195,-77,Medium,Severe,20,52.12457023135214,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0909,"up 20d,11h,4m",8,98.97%,39.45760755976464,-59,,Mild,20,58.28537577766999,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0910,"up 20d,11h,4m",0,98.63%,42.18281785388314,-59,Low,Moderate,0,13.496602548253144,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0911,"up 10d,9h,44m",6,98.87%,41.102107526554576,-44,,Moderate,15,36.58652233169082,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0912,"up 10d,9h,44m",4,98.65%,90.76110025565548,-42,High,None,10,102.93704026558976,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0913,"up 20d,11h,4m",4,99.21%,71.40326444668564,-47,Low,Mild,10,90.52265216460822,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0914,"up 20d,11h,4m",1,98.90%,60.79052140907037,-48,High,Mild,2,69.7916369,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0915,"up 20d,11h,4m",4,99.24%,30.93727178627821,-37,Medium,Moderate,10,60.28095823704575,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0916,"up 10d,9h,44m",4,99.16%,82.37903842212947,-39,,Mild,10,34.78191627395343,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0917,"up 20d,11h,4m",2,99.03%,95.50605115,-41,High,Mild,5,59.19432150941713,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0918,"up 20d,11h,4m",7,98.57%,82.11982825502265,-48,High,Mild,17,73.75335675,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0919,"up 20d,11h,4m",6,99.22%,0.1565105191472904,-69,,None,15,86.95336441463176,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0920,"up 10d,9h,44m",6,99.42%,63.64013702,-79,Low,Moderate,15,24.16362159151724,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0921,"up 20d,11h,4m",3,99.28%,5.1135381442100725,-53,High,Severe,7,98.50768087,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0922,"up 10d,9h,44m",2,99.10%,25.760722033372183,-71,,Mild,5,44.76829685888959,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0923,"up 10d,9h,44m",7,99.23%,5.952470034777169,-59,Medium,Moderate,17,62.87467957839087,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0924,"up 20d,11h,4m",7,99.22%,60.37954529493877,-64,Medium,Severe,17,74.90899640857823,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0925,"up 20d,11h,4m",3,98.75%,68.65899134926067,-55,,None,7,61.130942965418825,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0926,"up 20d,11h,4m",7,98.66%,11.448763806590511,-78,High,Moderate,17,70.77504397772368,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0927,"up 20d,11h,4m",6,99.22%,38.38388830449795,-74,,None,15,17.82519843853019,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP0928,"up 20d,11h,4m",5,98.00%,45.6236509,-37,,Moderate,12,54.69787733749305,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4352,"up 4d,19h,34m",9,96.25%,36.90530217609166,-73,High,None,22,37.25375915766603,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4353,"up 2d,19h,34m",1,99.18%,12.102500048519303,-61,Low,Moderate,2,14.893007696990072,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4354,"up 20d,11h,4m",8,99.16%,41.89477901874754,-69,Low,None,20,27.03966094767934,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4355,"up 20d,11h,4m",4,98.90%,75.11780478084181,-46,Medium,Severe,10,74.28112513915771,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4356,"up 20d,11h,4m",1,99.12%,7.100766453325546,-64,Low,Moderate,2,27.618936304916787,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4357,"up 20d,11h,4m",5,99.16%,8.018001408190345,-53,,Severe,12,25.82236116369573,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4358,"up 20d,11h,4m",2,99.05%,35.47712918359842,-40,High,Mild,5,68.57549972446319,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4359,"up 20d,11h,4m",0,99.08%,94.17257116,-71,Medium,Severe,0,109.0407882713033,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4360,"up 20d,11h,4m",2,99.08%,66.85726467229141,-59,Low,Moderate,5,95.69967782358042,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4361,"up 20d,11h,4m",1,99.09%,67.86699566725648,-43,,Severe,2,109.0852477097828,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4362,"up 20d,11h,4m",5,99.22%,36.19199908,-48,Medium,Moderate,12,72.04272326409924,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4363,"up 20d,11h,4m",5,99.18%,59.36607912085384,-59,High,None,12,52.14189945273983,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4364,"up 20d,11h,4m",1,99.12%,1.0131184027743378,-37,Low,Mild,2,88.90875703732348,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4365,"up 1d,14h,39m",4,98.48%,63.60960464095422,-44,,Severe,10,35.056863241004855,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4366,"up 2d,19h,34m",1,98.42%,91.32869475762368,-68,High,Mild,2,13.976205170621428,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4367,"up 20d,11h,4m",7,98.27%,61.25734683448192,-54,,Severe,17,44.63070116408059,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4368,"up 20d,11h,4m",4,99.20%,87.36985935,-66,,Moderate,10,39.41222021,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4369,"up 20d,11h,4m",8,99.20%,72.39730554660937,-59,,Severe,20,82.68697669897135,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4370,"up 20d,11h,4m",3,99.20%,12.055841640369025,-51,High,Mild,7,68.40670806335865,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4371,"up 20d,11h,4m",4,99.20%,90.24533072858418,-38,Medium,Severe,10,20.900243166415336,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4372,"up 20d,11h,4m",7,99.20%,6.644384435577488,-41,,Mild,17,109.47798067360402,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4373,"up 20d,11h,4m",8,99.20%,53.39674725477638,-44,Medium,Mild,20,73.23397815805248,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4374,"up 20d,11h,4m",2,99.20%,14.213712379345766,-47,Medium,Moderate,5,57.63368592373434,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4375,"up 20d,11h,4m",8,99.15%,1.1706610730904066,-37,Low,None,20,112.77741661864516,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4376,"up 20d,11h,4m",7,98.50%,42.20342601,-47,Low,None,17,16.189712611758594,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4377,"up 20d,11h,4m",4,98.38%,29.504070765415623,-33,Medium,Severe,10,95.80318788606756,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4378,"up 20d,11h,4m",9,98.55%,48.60004938,-46,Low,Mild,22,46.93653315780107,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4379,"up 20d,11h,4m",7,99.07%,57.71998867345508,-39,Low,Moderate,17,84.96982135625673,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4380,"up 20d,11h,4m",6,98.80%,4.373907230894735,-62,Medium,None,15,112.03342417948303,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4381,"up 10d,9h,44m",5,99.12%,12.300329512374564,-73,High,Moderate,12,64.53700425582299,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4382,"up 10d,9h,44m",8,99.36%,55.86423964504254,-42,Low,Moderate,20,7.603464694305945,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4383,"up 20d,11h,4m",6,99.15%,34.316735317265824,-48,Low,Mild,15,8.317546469818865,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4384,"up 20d,11h,4m",3,99.14%,72.91734875,-37,High,Severe,7,43.01449419,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4385,"up 20d,11h,4m",1,99.10%,65.22916485919397,-53,High,Mild,2,94.89069523043212,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4386,"up 20d,11h,4m",1,99.12%,84.56043629899068,-44,High,None,2,38.15005445346202,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4387,"up 20d,11h,4m",3,99.10%,69.24928266692253,-33,Medium,None,7,43.46388910191503,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4388,"up 20d,11h,4m",2,99.15%,42.99310773901481,-56,High,Moderate,5,95.21298202,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4389,"up 10d,9h,44m",3,99.05%,67.29666223944324,-45,Medium,Mild,7,18.361755,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4390,"up 10d,9h,44m",2,99.10%,27.53811742554185,-64,,Mild,5,102.38349062573184,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4391,"up 10d,9h,44m",3,99.10%,30.63134987782127,-57,,Moderate,7,35.566139288722255,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4392,"up 2d,19h,34m",4,98.86%,78.89851599207933,-60,High,Severe,10,10.890653168324445,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4393,"up 10d,9h,44m",7,99.00%,44.64195164015822,-79,High,Moderate,17,18.494411236424263,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4394,"up 20d,11h,4m",1,99.06%,79.83803405183525,-50,,Moderate,2,114.54381197496473,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4395,"up 20d,11h,4m",5,99.16%,82.24223736682784,-37,Medium,None,12,56.90225483004488,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4396,"up 20d,11h,4m",1,99.16%,85.75623376612837,-48,Medium,Mild,2,34.49038218982268,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4397,"up 20d,11h,4m",7,99.12%,91.66352358412072,-51,High,None,17,64.94615927060744,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4398,"up 20d,11h,4m",4,98.56%,43.09852205132962,-69,High,Moderate,10,83.46986514028703,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4399,"up 20d,11h,4m",3,98.94%,31.886681832113883,-37,High,Mild,7,41.66181692506797,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4400,"up 20d,11h,4m",4,98.47%,58.21987465941139,-69,,Moderate,10,88.40618836351776,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4401,"up 20d,11h,4m",4,99.20%,37.117242343762754,-32,Low,Moderate,10,34.00898585432823,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP4402,"up 10d,9h,44m",2,99.36%,60.10741668,-57,High,Severe,5,17.918781685064666,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6576,"up 20d,11h,4m",5,99.49%,70.55858626438246,-57,Medium,None,12,68.21644534244591,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6577,"up 10d,9h,44m",1,99.06%,68.84050184921368,-70,Low,None,2,22.378647727824983,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6627,"up 20d,11h,4m",5,99.54%,37.45528870201213,-68,Medium,Moderate,12,113.15576105040108,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6631,"up 20d,11h,4m",6,97.68%,16.68602016987528,-54,Low,Severe,15,5.051638235162839,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6632,"up 1d,14h,39m",7,98.56%,43.05293384622075,-73,,Moderate,17,91.90505149615284,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6694,"up 20d,11h,4m",6,97.39%,14.259414408190874,-71,Low,Moderate,15,37.13941845504476,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6695,"up 2d,19h,34m",3,97.56%,89.00970351838083,-73,Medium,Moderate,7,102.2999891038222,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6725,"up 12d,19h,34m",0,99.30%,34.58774607378574,-61,Low,Severe,0,11.917351630143154,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6726,"up 12d,19h,34m",3,99.31%,15.445974722332378,-73,,Mild,7,114.59506880445072,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6727,"up 20d,11h,4m",1,99.29%,2.544775990575088,-72,Medium,Severe,2,16.660411640796546,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6728,"up 12d,19h,34m",7,99.31%,64.58223862864843,-74,High,Moderate,17,95.60651683,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6752,"up 20d,11h,4m",8,99.88%,63.69023174547432,-67,Low,Mild,20,64.49435456809451,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP6753,"up 20d,11h,4m",1,99.89%,34.060416658129164,-53,Medium,Moderate,2,54.49540106592227,4000,1000
3/1/2025 0:00,CMU_ENG_ARC_AP7563,"up 15d,11h,44m",5,97.87%,7.171188884765101,-79,Low,Severe,12,37.21791537968123,4000,1000
3/1/2025 0:00,CMU_ENG_ARCHER_AP6134,"down 0d,1h,29m",3,47.31%,40.96288949,-38,,Severe,7,101.7574965536425,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP6683,"up 0d,10h,14m",7,96.40%,31.12174950633936,-73,Medium,Mild,17,27.971410716289263,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP6684,"up 0d,10h,14m",2,98.34%,67.71206397350093,-68,High,Severe,5,87.94274662417881,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP6685,"up 0d,10h,9m",4,96.29%,60.57792494526903,-60,High,Moderate,10,56.26603986822073,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP6686,"up 0d,10h,14m",7,96.27%,36.45937282,-34,Low,Mild,17,119.82692582193604,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP6687,"up 0d,10h,14m",1,96.70%,21.78925542549901,-53,,None,2,75.31088731952386,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8251,"ma 765d,7h,12m",5,96.61%,98.80359662,-46,,Moderate,12,16.981804439733367,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8253,"up 0d,10h,14m",3,97.94%,45.40016211961149,-58,Low,None,7,53.24493675247994,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8254,"up 0d,10h,14m",1,97.30%,68.82742357802371,-35,Medium,Mild,2,12.624382744297511,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8255,"ma 479d,13h,43m",9,97.13%,14.05529675783608,-66,Medium,Mild,22,37.850397954748175,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8256,"up 0d,10h,14m",2,97.92%,48.55896996593978,-79,Low,Moderate,5,44.48143141132704,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8257,"ma 711d,9h,52m",6,97.28%,2.7536719869465487,-69,Medium,Severe,15,103.11530995905431,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8258,"up 0d,10h,14m",6,97.78%,50.545511791044994,-45,Medium,Moderate,15,101.3685598098666,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8259,"up 0d,10h,14m",5,98.21%,96.40174071177024,-78,Medium,Severe,12,6.329080298091139,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8260,"up 0d,10h,14m",3,98.25%,38.420671298580025,-76,Low,Severe,7,66.21204072558561,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8261,"up 0d,10h,14m",6,98.46%,3.899601257491159,-78,High,Moderate,15,30.70753189437748,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8263,"up 0d,10h,14m",3,98.61%,3.095579091934353,-34,,Mild,7,41.810706275238914,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8264,"up 0d,10h,14m",4,97.41%,38.79867599468695,-62,High,Moderate,10,7.4898978354365475,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8266,"up 0d,10h,14m",4,98.28%,16.002493646319405,-79,Medium,None,10,91.22077453,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8267,"up 0d,10h,14m",6,98.36%,2.335209632818591,-37,Low,Mild,15,114.31782421152616,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8268,"up 0d,10h,14m",1,98.61%,75.62136139501769,-44,,Severe,2,30.21570963609296,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8269,"up 0d,10h,14m",6,98.61%,45.85230088818907,-64,Medium,Mild,15,44.30387971050074,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8270,"up 0d,10h,14m",6,99.27%,28.924477197265453,-67,,Moderate,15,28.739909393934383,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8271,"up 0d,10h,9m",8,99.28%,90.00831830164807,-53,,Mild,20,111.9555963187758,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8272,"up 0d,10h,9m",1,99.28%,11.61389602005256,-54,High,Severe,2,6.075936309354078,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8273,"up 0d,10h,14m",5,95.68%,95.59188289553192,-71,Medium,Severe,12,72.14416234846904,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8274,"up 0d,10h,14m",4,95.60%,31.39667173773528,-78,,Mild,10,105.13785552904724,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8276,"up 0d,10h,9m",6,95.62%,88.84036723086813,-45,High,None,15,26.42532502326488,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8277,"up 0d,10h,14m",1,97.71%,60.29428764794616,-43,Low,Severe,2,72.84945850663945,4000,1000
3/1/2025 0:00,CMU_ENG_CAMT_AP8279,"up 0d,10h,14m",4,97.87%,82.67073597414874,-56,,None,10,10.824532059461765,4000,1000
3/1/2025 0:00,CMU_ENG_CONTAINER_AP6408,"ma 697d,11h,50m",7,99.31%,98.40131632104642,-59,Medium,Severe,17,98.67729036029807,4000,1000
3/1/2025 0:00,CMU_ENG_DMST_AP6410,"up 14d,7h,34m",2,99.18%,28.84054378187457,-33,Low,Mild,5,36.55934911888789,4000,1000
3/1/2025 0:00,CMU_ENG_ENG_AP0142,"up 3d,19h,34m",5,97.95%,96.11354854,-42,,Severe,12,118.70664297745498,4000,1000
